sampno,hh_total_vmt,hh_total_gallons,hh_state_fuel_tax_paid,hh_income_cat,hh_urbrur,hh_city,hh_num_vehicles,hh_avg_mpg,hh_income_group,hh_cpm
30255607,3082.401,99.69431534452808,61.012920990851185,11,2,OAKLAND,3,31.2,high,0.129372285234177
30255670,1076.632,39.150254545454544,23.95995578181818,4,2,SAN FRANCISCO,1,27.5,low,0.14545454545454545
30256146,978.216,35.571490909090905,21.769752436363635,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30257094,30.463,0.9701592356687899,0.5937374522292994,3,1,OAKLAND,1,31.4,low,0.12738853503184713
30257603,187.14,6.731654676258993,4.1197726618705035,6,1,OAKLAND,1,27.8,mid_low,0.14388489208633098
30258786,175.084,6.366690909090909,3.896414836363636,7,1,OAKLAND,1,27.5,mid_low,0.14545454545454545
30258919,1216.536,39.64817353942887,24.26468220613047,10,1,ALAMEDA,2,31.1,high,0.13036416033534187
30259039,255.867,8.334429967426711,5.100671140065147,9,1,SAN FRANCISCO,1,30.7,mid_high,0.13029315960912055
30261705,371.304,13.501963636363636,8.263201745454545,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30263243,720.9920000000001,22.46080996884735,13.74601570093458,8,1,ALAMEDA,1,32.1,mid_high,0.12461059190031153
30263808,697.104,25.349236363636365,15.513732654545455,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454542
30264337,400.216,14.55330909090909,8.906625163636363,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
30264954,1076.982,39.16298181818182,23.967744872727273,7,1,SAN FRANCISCO,3,27.5,mid_low,0.14545454545454548
30265030,122.768,4.001136809012313,2.4486957271155356,11,2,SAN FRANCISCO,2,31.1,high,0.1303641603353419
30265106,1396.432,50.77934545454545,31.076959418181815,7,1,SAN FRANCISCO,2,27.5,mid_low,0.14545454545454545
30268109,4281.03,155.6738181818182,95.27237672727274,7,2,OAKLAND,1,27.5,mid_low,0.14545454545454542
30269506,45.994,1.4981758957654723,0.916883648208469,10,1,OAKLAND,1,30.7,high,0.13029315960912052
30269544,10.370000000000001,0.3770909090909091,0.23077963636363638,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30271168,450.472,16.3808,10.025049600000001,9,1,OAKLAND,2,27.5,mid_high,0.14545454545454548
30271548,411.035,14.946727272727273,9.147397090909092,9,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454542
30272612,98.304,3.574690909090909,2.1877108363636366,6,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
30274853,235.668,8.523505820797906,5.216385562328319,9,1,SAN FRANCISCO,2,27.65,mid_high,0.14466971877043822
30277067,579.256,21.063854545454543,12.89107898181818,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454548
30277572,514.788,17.9445498552403,10.982064511407064,8,1,SAN FRANCISCO,3,28.8,mid_high,0.13943254198031266
30278317,2683.664,93.33846399126399,57.12313996265356,8,1,SAN FRANCISCO,4,28.950000000000003,mid_high,0.1391209391209391
30278382,874.48,29.520820164259415,18.066741940526764,9,1,SAN FRANCISCO,2,29.8,mid_high,0.1350325686774285
30278974,57.748000000000005,1.0499636363636364,0.6425777454545455,10,1,SAN FRANCISCO,2,30.4,high,0.07272727272727272
30282700,823.644,28.090695773016794,17.191505813086277,3,1,SAN FRANCISCO,2,29.45,low,0.13642154024319628
30282978,5168.688,178.1567317737637,109.03191984554337,11,1,SAN FRANCISCO,2,29.1,high,0.13787385253183299
30283234,103.48400000000001,3.763054545454546,2.3029893818181817,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454545
30284870,46.878,1.7046545454545454,1.0432485818181818,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30285060,188.796,6.865309090909091,4.201569163636364,5,1,OAKLAND,1,27.5,mid_low,0.14545454545454542
30285621,742.668,25.598624578027835,15.666358241753034,10,1,SAN FRANCISCO,2,29.1,high,0.137873852531833
30285663,23.97,0.8716363636363635,0.5334414545454544,3,1,OAKLAND,1,27.5,low,0.14545454545454545
30287808,210.0,7.636363636363637,4.673454545454545,10,1,OAKLAND,2,27.5,high,0.14545454545454545
30290256,173.01000000000002,6.291272727272728,3.850258909090909,6,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454548
30290756,1021.9680000000001,33.053583899050345,20.228793346218808,8,1,OAKLAND,3,31.2,mid_high,0.12937228523417693
30290838,131.048,4.054439280044376,2.481316839387158,10,1,SAN FRANCISCO,2,32.349999999999994,high,0.12375432757598362
30291404,2088.648,75.95083636363637,46.48191185454546,3,1,OAKLAND,2,27.5,low,0.14545454545454545
30292052,113.05799999999999,4.1112,2.5160544,7,1,OAKLAND,1,27.5,mid_low,0.14545454545454545
30293531,643.336,19.74775619784284,12.085626793079818,7,1,SAN FRANCISCO,2,32.7,mid_low,0.12278346741262941
30294517,95.464,2.866786786786787,1.7544735135135134,9,1,ALAMEDA,1,33.3,mid_high,0.12012012012012013
30297750,90.09,2.8691082802547774,1.7558942675159237,11,1,SAN FRANCISCO,1,31.399999999999995,high,0.12738853503184713
30298457,1443.4360000000001,52.488581818181814,32.12301207272727,7,1,SAN FRANCISCO,2,27.5,mid_low,0.14545454545454542
30300856,885.264,32.19141818181818,19.701147927272725,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30301969,138.36,5.031272727272727,3.079138909090909,8,1,OAKLAND,1,27.5,mid_high,0.14545454545454542
30302147,1417.98,47.47040798487527,29.051889686743664,11,2,OAKLAND,4,30.1,high,0.13390995073238063
30303882,349.59999999999997,12.712727272727273,7.780189090909091,11,1,SAN FRANCISCO,2,27.5,high,0.14545454545454545
30307645,34.038,1.2377454545454545,0.7575002181818182,10,1,OAKLAND,2,27.5,high,0.14545454545454545
30308491,239.91199999999998,7.277200022026836,4.453646413480423,11,1,SAN FRANCISCO,2,33.050000000000004,high,0.12133115512399274
30309431,142.656,4.283963963963965,2.621785945945946,6,1,SAN FRANCISCO,1,33.3,mid_low,0.12012012012012013
30309579,172.03199999999998,5.710917608517608,3.4950815764127765,9,1,SAN FRANCISCO,2,30.4,mid_high,0.1327873327873328
30310120,3192.0640000000003,95.85777777777778,58.66496000000001,7,1,SAN FRANCISCO,2,33.3,mid_low,0.12012012012012012
30310469,2.346,0.08530909090909092,0.05220916363636364,8,1,OAKLAND,1,27.5,mid_high,0.14545454545454548
30310687,185.76,6.7549090909090905,4.134004363636364,11,1,OAKLAND,1,27.5,high,0.14545454545454545
30310936,728.536,23.213319938709446,14.206551802490182,10,1,SAN FRANCISCO,2,31.4,high,0.12745187575471603
30312147,45.269999999999996,1.6461818181818182,1.0074632727272728,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454548
30313646,23.184,0.8430545454545455,0.5159493818181818,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
30313794,97.84,3.557818181818182,2.1773847272727274,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30314067,6.41,0.23309090909090907,0.14265163636363637,1,1,OAKLAND,1,27.5,low,0.14545454545454545
30314398,522.702,18.346938229197512,11.228326196268878,11,1,SAN FRANCISCO,3,28.56666666666667,high,0.14040075017273715
30315929,34.842,1.2009501924785313,0.734981517796861,9,1,SAN FRANCISCO,2,29.099999999999998,mid_high,0.13787385253183299
30316163,641.088,21.699913439874248,13.280347025203039,11,1,OAKLAND,3,29.9,high,0.1353942887084097
30317701,123.392,4.208331673422119,2.575498984134337,11,1,SAN FRANCISCO,2,29.45,high,0.1364215402431963
30322658,28.544,0.9635924100821297,0.5897185549702634,9,1,OAKLAND,2,29.8,mid_high,0.13503256867742847
30324004,197.796,6.302367804194953,3.857049096167311,6,1,SAN FRANCISCO,2,31.4,mid_low,0.12745187575471603
30324595,569.1080000000001,18.547821640031437,11.35126684369924,10,1,SAN FRANCISCO,2,31.100000000000005,high,0.1303641603353419
30327669,975.096,35.45803636363636,21.700318254545454,9,1,OAKLAND,2,27.5,mid_high,0.14545454545454548
30332031,103.684,3.230031152647975,1.9767790654205608,10,1,SAN FRANCISCO,1,32.1,high,0.12461059190031153
30333456,288.6,9.405774168194917,5.756333790935289,10,1,SAN FRANCISCO,2,31.1,high,0.13036416033534187
30334331,254.67000000000002,9.260727272727273,5.667565090909091,2,1,OAKLAND,1,27.5,low,0.14545454545454545
30335440,320.698,11.535899280575538,7.05997035971223,11,1,SAN FRANCISCO,1,27.799999999999997,high,0.14388489208633096
30335718,1749.872,54.51314641744548,33.36204560747664,8,1,SAN FRANCISCO,1,32.1,mid_high,0.12461059190031153
30336367,346.914,12.615054545454544,7.720413381818181,7,1,SAN FRANCISCO,2,27.5,mid_low,0.14545454545454548
30341916,560.352,20.376436363636365,12.470379054545454,4,1,SAN FRANCISCO,2,27.5,low,0.14545454545454548
30342040,406.064,14.765963636363637,9.036769745454546,6,2,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454542
30342253,549.756,17.208275376353555,10.531464530328375,11,1,OAKLAND,2,32.0,high,0.12520663986462036
30343510,2857.708,90.01749012838066,55.09070395856896,11,1,SAN FRANCISCO,2,31.75,high,0.12599956346607932
30346995,202.96200000000002,7.380436363636364,4.5168270545454545,11,2,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30347576,476.322,21.891566666666666,13.3976388,6,1,OAKLAND,2,22.75,mid_low,0.1838383838383838
30347596,4140.18,150.552,92.137824,9,1,ALAMEDA,2,27.5,mid_high,0.14545454545454545
30348330,1108.248,37.41239354290569,22.896384848258283,10,1,SAN FRANCISCO,2,29.800000000000004,high,0.13503256867742847
30348551,869.312,27.0813707165109,16.57379887850467,11,1,SAN FRANCISCO,1,32.1,high,0.12461059190031153
30348768,239.968,7.82080670683783,4.786333704584752,7,1,ALAMEDA,2,31.1,mid_low,0.1303641603353419
30350236,175.944,6.397963636363636,3.9155537454545453,3,1,OAKLAND,2,27.5,low,0.14545454545454542
30353449,116.319,4.229781818181818,2.5886264727272725,5,1,OAKLAND,1,27.5,mid_low,0.14545454545454545
30353624,1298.07,35.36975476839237,21.646289918256127,11,2,OAKLAND,1,36.7,high,0.10899182561307899
30354039,11.783999999999999,0.3538738738738739,0.21657081081081084,6,1,SAN FRANCISCO,1,33.3,mid_low,0.12012012012012015
30356798,1162.68,37.87231270358306,23.177855374592834,11,1,SAN FRANCISCO,1,30.7,high,0.1302931596091205
30357995,49.848,1.6547957411957412,1.0127349936117938,10,1,OAKLAND,2,30.4,high,0.1327873327873328
30359462,1551.1200000000001,56.40436363636364,34.519470545454546,1,1,SAN FRANCISCO,1,27.5,low,0.14545454545454545
30361877,775.582,29.26724528301887,17.911554113207547,6,2,OAKLAND,1,26.5,mid_low,0.1509433962264151
30364903,1.644,0.05978181818181818,0.03658647272727272,9,1,OAKLAND,2,27.5,mid_high,0.14545454545454545
30364933,557.808,20.283927272727272,12.41376349090909,7,1,OAKLAND,1,27.5,mid_low,0.14545454545454542
30366888,39.288,1.4286545454545454,0.8743365818181819,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
30368056,46.973,1.6896762589928058,1.0340818705035972,5,1,SAN FRANCISCO,1,27.8,mid_low,0.14388489208633096
30368312,2134.148,69.5541030128373,42.56711104385643,6,1,SAN FRANCISCO,2,31.1,mid_low,0.13036416033534187
30368681,392.724,14.280872727272728,8.739894109090908,6,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
30368919,47.480000000000004,1.4258258258258258,0.8726054054054054,9,1,SAN FRANCISCO,1,33.3,mid_high,0.12012012012012013
30371992,344.296,12.38474820143885,5.771292661870504,11,1,ALAMEDA,1,27.8,high,0.16187050359712235
30373944,767.3639999999999,27.904145454545453,17.077337018181815,5,2,SAN FRANCISCO,2,27.5,mid_low,0.14545454545454548
30374044,12078.18,428.7166694987256,262.37460173322006,9,1,OAKLAND,6,28.266666666666666,mid_high,0.14198055319550645
30374568,911.952,33.161890909090914,20.295077236363635,11,1,SAN FRANCISCO,2,27.5,high,0.14545454545454545
30375160,112.134,4.0776,2.4954912,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454545
30375807,378.07800000000003,12.31524429967427,7.536929511400652,6,1,SAN FRANCISCO,1,30.7,mid_low,0.13029315960912052
30375839,156.708,5.698472727272727,3.487465309090909,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454545
30377960,10.216000000000001,0.3714909090909091,0.2273524363636364,4,1,SAN FRANCISCO,1,27.5,low,0.14545454545454542
30379195,10.366,0.37694545454545453,0.23069061818181816,2,1,SAN FRANCISCO,1,27.5,low,0.14545454545454545
30379434,208.198,7.570836363636364,4.633351854545455,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454542
30379826,219.132,7.968436363636364,4.876683054545454,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454548
30383061,659.584,22.136915663730697,13.547792386203186,11,1,SAN FRANCISCO,2,29.95,high,0.13424774199332123
30383089,204.751,5.900605187319885,3.6111703746397694,10,1,SAN FRANCISCO,1,34.7,high,0.11527377521613834
30385609,115.648,4.205381818181818,2.5736936727272726,3,1,SAN FRANCISCO,1,27.5,low,0.14545454545454548
30385755,2368.356,86.12203636363637,52.70668625454545,10,1,SAN FRANCISCO,3,27.5,high,0.14545454545454545
30386875,78.072,2.8389818181818183,1.7374568727272728,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30387888,140.332,4.2141741741741745,1.9638051651651653,9,1,SAN FRANCISCO,1,33.3,mid_high,0.13513513513513514
30388268,2722.0319999999997,98.98298181818181,60.57758487272727,10,1,SAN FRANCISCO,2,27.5,high,0.14545454545454548
30388621,457.696,17.726448641182948,10.848586568403963,11,1,OAKLAND,4,27.25,high,0.15491897365223156
30390336,218.168,7.933381818181818,4.855229672727273,11,1,OAKLAND,2,27.5,high,0.14545454545454548
30390531,7265.31,248.8545530985531,152.29898649631448,6,2,SAN FRANCISCO,3,29.433333333333334,mid_low,0.13700973700973704
30393920,24.528,0.8919272727272727,0.5458594909090909,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454548
30394035,192.896,5.558962536023055,3.402085072046109,8,1,SAN FRANCISCO,1,34.7,mid_high,0.11527377521613834
30394803,1136.104,37.00664495114007,22.64806671009772,11,1,OAKLAND,1,30.7,high,0.1302931596091205
30395164,267.438,8.331401869158878,5.0988179439252335,7,1,SAN FRANCISCO,1,32.1,mid_low,0.12461059190031155
30400244,665.05,22.077553917553917,13.511462997542997,11,1,OAKLAND,2,30.4,high,0.13278733278733282
30401749,227.64,6.5602305475504314,4.014861095100864,7,1,ALAMEDA,1,34.7,mid_low,0.11527377521613832
30404220,63.246,2.157029183555298,1.3201018603358425,11,1,SAN FRANCISCO,2,29.450000000000003,high,0.13642154024319628
30405096,996.808,36.24756363636364,19.5374368,11,1,OAKLAND,2,27.5,high,0.15454545454545454
30405364,1503.904,54.09726618705036,33.10752690647482,8,1,DALY CITY,2,27.8,mid_high,0.14388489208633093
30406658,215.52800000000002,7.837381818181818,4.796477672727272,11,1,OAKLAND,1,27.5,high,0.14545454545454545
30407199,483.564,17.584145454545457,10.761497018181819,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454545
30407293,69.592,2.266840390879479,1.387306319218241,11,1,SAN FRANCISCO,1,30.7,high,0.13029315960912055
30410033,11.83,0.43018181818181817,0.2632712727272727,9,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454542
30412050,651.195,23.67981818181818,14.492048727272726,4,1,OAKLAND,1,27.5,low,0.14545454545454542
30412809,126.956,4.616581818181818,2.8253480727272726,6,1,SAN FRANCISCO,1,27.5,mid_low,0.1454545454545454
30413450,18.066,0.399822659022659,0.2446914673218673,11,1,SAN FRANCISCO,3,30.73333333333333,high,0.08852488852488853
30413721,26.96,0.8574842704978944,0.5247803735447114,10,1,SAN FRANCISCO,2,32.1,high,0.12722318553381223
30415083,1934.952,70.36189090909092,43.061477236363636,9,1,ALAMEDA,2,27.5,mid_high,0.14545454545454545
30416542,174.18,5.673615635179153,3.472252768729642,7,1,SAN FRANCISCO,1,30.7,mid_low,0.13029315960912052
30416806,177.08200000000002,5.5165732087227415,3.3761428037383174,10,1,OAKLAND,1,32.1,high,0.12461059190031153
30420463,178.352,5.68,3.4761599999999997,10,1,OAKLAND,1,31.4,high,0.12738853503184713
30420990,239.832,7.202162162162162,4.407723243243243,8,1,SAN FRANCISCO,1,33.3,mid_high,0.12012012012012012
30421801,34.032000000000004,1.2375272727272728,0.7573666909090909,7,1,OAKLAND,1,27.5,mid_low,0.14545454545454542
30423058,50.519999999999996,1.5171171171171172,0.9284756756756757,5,1,OAKLAND,1,33.3,mid_low,0.12012012012012015
30423667,135.29999999999998,4.063063063063064,2.4865945945945946,8,1,OAKLAND,1,33.3,mid_high,0.12012012012012016
30424760,475.61600000000004,17.295127272727274,10.584617890909092,2,2,SAN FRANCISCO,1,27.5,low,0.14545454545454542
30425542,463.00800000000004,15.630289889549703,9.565737412404419,9,1,OAKLAND,2,29.8,mid_high,0.13503256867742847
30425703,30.508000000000003,1.1093818181818182,0.6789416727272728,7,1,OAKLAND,1,27.5,mid_low,0.14545454545454545
30426064,779.2,24.544714963192256,15.02136555747366,6,1,SAN FRANCISCO,2,31.75,mid_low,0.12599956346607932
30426398,322.395,10.043457943925233,6.146596261682243,9,1,SAN FRANCISCO,1,32.1,mid_high,0.12461059190031155
30426450,28.876,1.0500363636363637,0.6426222545454545,8,1,OAKLAND,1,27.5,mid_high,0.14545454545454545
30426512,212.772,7.737163636363636,4.735144145454545,11,1,ALAMEDA,1,27.5,high,0.14545454545454545
30428584,1481.244,49.17260999180999,30.093637314987717,11,1,SAN FRANCISCO,2,30.4,high,0.1327873327873328
30429953,18.468,0.6715636363636364,0.41099694545454546,8,1,OAKLAND,1,27.5,mid_high,0.14545454545454542
30430671,455.976,16.580945454545454,10.147538618181818,9,1,OAKLAND,2,27.5,mid_high,0.14545454545454545
30430893,1252.864,45.31287063440157,27.73147682825376,7,1,ALAMEDA,2,27.650000000000002,mid_low,0.1446697187704382
30433680,32.536,1.1831272727272726,0.7240738909090909,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454542
30434515,38.686,1.3915827338129496,0.8516486330935251,9,1,SAN FRANCISCO,1,27.8,mid_high,0.14388489208633093
30434817,129.832,4.721163636363636,2.889352145454546,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30435074,1104.4479999999999,40.16174545454545,24.578988218181816,5,1,SAN FRANCISCO,2,27.5,mid_low,0.14545454545454548
30435189,367.688,13.370472727272727,8.18272930909091,10,1,SAN FRANCISCO,2,27.5,high,0.14545454545454545
30436649,792.52,25.82905108724129,15.807379265391667,8,1,SAN FRANCISCO,2,31.100000000000005,mid_high,0.1303641603353419
30436980,585.975,21.30818181818182,13.040607272727271,6,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454542
30437554,29.96,0.8163487738419618,0.4996054495912806,10,1,ALAMEDA,1,36.7,high,0.108991825613079
30438048,36.936,1.1763057324840764,0.7198991082802548,10,1,SAN FRANCISCO,1,31.4,high,0.12738853503184713
30440141,208.54,6.796535499083049,4.1594797254388265,11,1,SAN FRANCISCO,2,31.1,high,0.1303641603353419
30441129,26.44,0.8236760124610591,0.5040897196261682,11,1,OAKLAND,1,32.1,high,0.12461059190031153
30441996,11.576,0.3770684039087948,0.2307658631921824,8,1,SAN FRANCISCO,1,30.7,mid_high,0.13029315960912052
30442072,18.41,0.6694545454545454,0.4097061818181818,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30442305,4747.932,155.48021291517344,95.15389030408613,11,1,OAKLAND,3,30.73333333333333,high,0.13098773353550422
30442480,59.722,2.171709090909091,1.3290859636363637,8,1,DALY CITY,1,27.5,mid_high,0.14545454545454545
30443626,1503.5520000000001,27.33730909090909,16.730433163636363,11,1,SAN FRANCISCO,2,29.45,high,0.07272727272727271
30444893,173.084,5.745840677040677,3.5164544943488947,11,1,SAN FRANCISCO,2,30.399999999999995,high,0.1327873327873328
30444991,34.246,1.1155048859934853,0.6826889902280131,9,1,OAKLAND,1,30.7,mid_high,0.1302931596091205
30447791,619.776,11.268654545454545,6.8964165818181815,10,1,ALAMEDA,2,30.4,high,0.07272727272727274
30449314,210.798,6.566915887850467,4.018952523364486,8,1,SAN FRANCISCO,1,32.1,mid_high,0.12461059190031153
30450882,1036.224,37.68087272727273,23.060694109090907,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454545
30452008,2991.024,108.76450909090909,66.56387956363636,11,1,OAKLAND,1,27.5,high,0.14545454545454545
30452165,472.51800000000003,15.68610122850123,9.599893951842752,8,1,SAN FRANCISCO,2,30.399999999999995,mid_high,0.1327873327873328
30453044,824.778,25.694018691588784,15.724739439252335,11,1,SAN FRANCISCO,1,32.1,high,0.12461059190031153
30453836,614.184,20.950275696445726,12.821568726224783,11,1,OAKLAND,3,30.033333333333335,high,0.13644299230488402
30454663,249.928,9.088290909090908,5.562034036363636,9,1,OAKLAND,2,27.5,mid_high,0.14545454545454545
30455787,103.88,3.777454545454545,2.3118021818181815,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
30457003,370.746,11.8071974522293,7.226004840764332,3,1,SAN FRANCISCO,1,31.399999999999995,low,0.12738853503184713
30457370,43.988,1.4328338762214983,0.876894332247557,10,1,OAKLAND,1,30.7,high,0.13029315960912052
30457532,49.995999999999995,1.5013813813813814,0.9188454054054054,5,1,SAN FRANCISCO,1,33.3,mid_low,0.12012012012012016
30458459,142.938,4.9494627017841974,3.0290711734919284,10,1,SAN FRANCISCO,3,29.033333333333335,high,0.1385065609364675
30459266,210.2,7.643636363636364,4.677905454545455,11,1,OAKLAND,2,27.5,high,0.14545454545454548
30460376,58.876,2.1409454545454545,1.310258618181818,8,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454545
30461131,4332.396,149.33103180337577,91.39059146366597,11,1,SAN FRANCISCO,2,29.099999999999998,high,0.13787385253183299
30464679,59.56,1.896815286624204,1.1608509554140127,9,1,SAN FRANCISCO,1,31.4,mid_high,0.1273885350318471
30464686,192.464,5.546512968299711,3.394465936599423,10,1,SAN FRANCISCO,1,34.7,high,0.1152737752161383
30465655,143.48999999999998,4.569745222929937,2.796684076433121,7,1,SAN FRANCISCO,1,31.4,mid_low,0.12738853503184713
30465707,14.034,0.5103272727272727,0.3123202909090909,5,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454542
30468080,149.16,4.858631921824104,2.9734827361563516,11,1,SAN FRANCISCO,1,30.7,high,0.13029315960912052
30468429,792.804,23.807927927927928,14.570451891891892,9,1,SAN FRANCISCO,1,33.3,mid_high,0.12012012012012012
30471066,38.004,1.3819636363636363,0.8457617454545454,11,1,OAKLAND,1,27.5,high,0.14545454545454545
30471078,420.93,15.306545454545454,9.367605818181818,6,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454542
30471732,809.9960000000001,29.454400000000003,18.0260928,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454548
30472959,1049.216,35.783915691951364,21.899756403474235,10,1,ALAMEDA,2,29.45,high,0.13642154024319633
30473108,39.228,1.3022453726453727,0.7969741680589681,10,1,SAN FRANCISCO,2,30.4,high,0.13278733278733282
30473435,66.402,2.4146181818181818,1.4777463272727274,7,1,OAKLAND,1,27.5,mid_low,0.14545454545454548
30473443,2502.36,77.4194697882596,47.38071551041487,6,1,SAN FRANCISCO,2,32.349999999999994,mid_low,0.12375432757598363
30473696,6.372,0.2317090909090909,0.1418059636363636,8,1,OAKLAND,1,27.5,mid_high,0.14545454545454548
30476744,95.17699999999999,2.8581681681681683,1.7491989189189192,9,1,SAN FRANCISCO,1,33.3,mid_high,0.12012012012012013
30480671,291.768,9.291974522292994,5.686688407643312,9,1,SAN FRANCISCO,2,31.4,mid_high,0.12738853503184716
30481441,448.378,16.304654545454547,9.978448581818181,9,1,SAN FRANCISCO,1,27.5,mid_high,0.14545454545454545
30482711,93.748,3.409018181818182,2.086319127272727,3,1,SAN FRANCISCO,1,27.5,low,0.14545454545454545
30483286,57.96,1.9240884520884523,1.1775421326781328,10,1,SAN FRANCISCO,2,30.4,high,0.13278733278733276
30483498,13.688,0.4977454545454546,0.30462021818181817,6,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454542
30484747,1338.4560000000001,54.73367151512435,33.4970069672561,10,1,SAN FRANCISCO,3,25.96666666666667,high,0.1635725687362882
30487153,39.494,1.4361454545454544,0.8789210181818181,7,1,OAKLAND,1,27.5,mid_low,0.14545454545454548
30487586,362.60999999999996,9.880381471389645,6.046793460490463,10,1,OAKLAND,1,36.7,high,0.10899182561307903
30489352,3.5949999999999998,0.13072727272727272,0.08000509090909091,7,1,SAN FRANCISCO,1,27.5,mid_low,0.14545454545454545
30489844,1093.845,35.63013029315961,21.80563973941368,11,1,SAN FRANCISCO,1,30.7,high,0.13029315960912052
30491629,1584.324,54.266953644553645,33.21137563046683,11,1,SAN FRANCISCO,3,29.43333333333333,high,0.137009737009737
30493479,175.392,5.588509848092789,3.4201680270327866,11,1,SAN FRANCISCO,2,31.4,high,0.12745187575471606
30493582,80.82000000000001,2.938909090909091,1.7986123636363636,6,1,OAKLAND,1,27.5,mid_low,0.14545454545454545
30493780,586.2,19.094462540716613,11.685811074918567,11,1,ALAMEDA,1,30.700000000000003,high,0.13029315960912052
30496172,171.76,6.245818181818182,3.822440727272727,7,1,SAN FRANCISCO,2,27.5,mid_low,0.14545454545454545
30498075,339.378,12.341018181818182,7.552703127272727,11,1,SAN FRANCISCO,1,27.5,high,0.14545454545454548
30500123,316.288,11.501381818181818,7.038845672727272,4,1,SAN FRANCISCO,1,27.5,low,0.14545454545454545
30501284,63.708,2.1506637213254036,1.316206197451147,7,1,SAN FRANCISCO,2,29.8,mid_low,0.1350325686774285
30501773,142.064,4.716074911274911,2.8862378457002458,8,1,SAN FRANCISCO,2,30.4,mid_high,0.13278733278733276
30502265,140.268,5.100654545454545,3.1216005818181816,11,1,SAN FRANCISCO,3,27.5,high,0.14545454545454542
30502883,754.908,27.4512,16.8001344,10,1,SAN FRANCISCO,1,27.5,high,0.14545454545454542
30503727,2170.14,73.25989464740866,44.8350555242141,6,1,SAN FRANCISCO,2,29.8,mid_low,0.1350325686774285
30508067,507.048,18.43810909090909,11.284122763636363,9,1,OAKLAND,2,27.5,mid_high,0.14545454545454542
30509967,344.97,11.971240891832913,7.326399425801743,10,1,SAN FRANCISCO,5,28.92,high,0.13880906620092076
